ID,post_author,post_date,post_date_gmt,post_content,post_title,post_excerpt,post_status,comment_status,ping_status,post_password,post_name,to_ping,pinged,post_modified,post_modified_gmt,post_content_filtered,post_parent,guid,menu_order,post_type,post_mime_type,comment_count
33,1,2023-03-30 22:31:52,2023-03-30 22:31:52,"<!-- wp:paragraph -->
<p>My first WordPress site, just getting started.</p>
<!-- /wp:paragraph -->",Under construction...,"",trash,open,open,"",under-construction__trashed,"","",2024-02-18 03:42:52,2024-02-18 03:42:52,"","0",https://michaelkentburns.com/?p=33,"0",post,"","0"
34,1,2023-03-30 22:31:52,2023-03-30 22:31:52,"<!-- wp:paragraph -->
<p>My first WordPress site, just getting started.</p>
<!-- /wp:paragraph -->",Under construction...,"",inherit,closed,closed,"",33-revision-v1,"","",2023-03-30 22:31:52,2023-03-30 22:31:52,"",33,https://michaelkentburns.com/?p=34,"0",revision,"","0"
35,1,2023-03-30 22:49:35,2023-03-30 22:49:35,"<!-- wp:image {""id"":12,""width"":423,""height"":282,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large is-resized""><img src=""https://michaelkentburns.com/wp-content/uploads/2023/03/Mentor-mentee-1-1024x683.png"" alt="""" class=""wp-image-12"" width=""423"" height=""282""/></figure>
<!-- /wp:image -->

<!-- wp:latest-posts /-->",Home,"",inherit,closed,closed,"",2-revision-v1,"","",2023-03-30 22:49:35,2023-03-30 22:49:35,"",2,https://michaelkentburns.com/?p=35,"0",revision,"","0"
37,1,2023-04-01 23:06:04,2023-04-01 23:06:04,"<!-- wp:paragraph -->
<p>Michael is a 40 year veteran software engineer.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>He is now happily retired, but not yet done with the field.  This site is home base for his new focus of mentoring programmers in the art of software engineering.   The main emphasis is individuals living in a place that does not have jobs for them.  This means that their best opportunity is to go freelance.   Doing so allows them to stay in their culture and home community.   </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>...</p>
<!-- /wp:paragraph -->

<!-- wp:social-links -->
<ul class=""wp-block-social-links""><!-- wp:social-link {""url"":""https://github.com/MichaelKentBurns"",""service"":""github""} /-->

<!-- wp:social-link {""url"":""https://www.linkedin.com/in/michaelkentburns/?lipi=urn%3Ali%3Apage%3Ad_flagship3_feed%3B6Dj3E8auRSy51Ad%2BgA7N%2FQ%3D%3D"",""service"":""linkedin""} /-->

<!-- wp:social-link {""url"":""MichaelKentBurns@gmail.com"",""service"":""mail""} /-->

<!-- wp:social-link {""url"":""https://www.facebook.com/michael.burns.906"",""service"":""facebook""} /--></ul>
<!-- /wp:social-links -->

<!-- wp:social-links -->
<ul class=""wp-block-social-links""></ul>
<!-- /wp:social-links -->",About Michael,"",inherit,closed,closed,"",22-revision-v1,"","",2023-04-01 23:06:04,2023-04-01 23:06:04,"",22,https://michaelkentburns.com/?p=37,"0",revision,"","0"
39,1,2023-04-01 23:15:05,2023-04-01 23:15:05,"",IMG_1613,"",inherit,open,closed,"",img_1613,"","",2023-04-01 23:15:05,2023-04-01 23:15:05,"",22,https://michaelkentburns.com/wp-content/uploads/2023/04/IMG_1613.jpeg,"0",attachment,image/jpeg,"0"
40,1,2023-04-01 23:20:23,2023-04-01 23:20:23,"<!-- wp:paragraph -->
<p>Michael lives near Cedar Park, Texas with his wife Mary.</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":39,""width"":326,""height"":244,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large is-resized""><img src=""https://michaelkentburns.com/wp-content/uploads/2023/04/IMG_1613-1024x768.jpeg"" alt="""" class=""wp-image-39"" width=""326"" height=""244""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Michael is a 40 year veteran software engineer.  The last 33 years was as a principal systems developer at <a href=""http://sas.com"">SAS Institute</a>.  His main responsibility was the enterprise metadata server that connects all SAS products. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>He is now happily retired, but not yet done with the field.  This site is home base for his new focus of mentoring programmers in the art of software engineering.   The main emphasis is individuals living in a places that do not have software development jobs.  This means that their best opportunity is to go freelance.   Doing so allows them to stay in their culture and home community.   </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>...</p>
<!-- /wp:paragraph -->

<!-- wp:social-links -->
<ul class=""wp-block-social-links""><!-- wp:social-link {""url"":""https://github.com/MichaelKentBurns"",""service"":""github""} /-->

<!-- wp:social-link {""url"":""https://www.linkedin.com/in/michaelkentburns/?lipi=urn%3Ali%3Apage%3Ad_flagship3_feed%3B6Dj3E8auRSy51Ad%2BgA7N%2FQ%3D%3D"",""service"":""linkedin""} /-->

<!-- wp:social-link {""url"":""MichaelKentBurns@gmail.com"",""service"":""mail""} /-->

<!-- wp:social-link {""url"":""https://www.facebook.com/michael.burns.906"",""service"":""facebook""} /--></ul>
<!-- /wp:social-links -->

<!-- wp:social-links -->
<ul class=""wp-block-social-links""></ul>
<!-- /wp:social-links -->",About Michael,"",inherit,closed,closed,"",22-revision-v1,"","",2023-04-01 23:20:23,2023-04-01 23:20:23,"",22,https://michaelkentburns.com/?p=40,"0",revision,"","0"
41,1,2023-04-01 23:35:59,2023-04-01 23:35:59,"<!-- wp:paragraph -->
<p>Email: <a href=""mailto:MichaelKentBurns@gmail.com"">MichaelKentBurns@gmail.com</a></p>
<!-- /wp:paragraph -->",Contact us,"",inherit,closed,closed,"",24-revision-v1,"","",2023-04-01 23:35:59,2023-04-01 23:35:59,"",24,https://michaelkentburns.com/?p=41,"0",revision,"","0"
43,1,2023-04-01 23:38:44,2023-04-01 23:38:44,"<!-- wp:image {""id"":12,""width"":423,""height"":282,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large is-resized""><img src=""https://michaelkentburns.com/wp-content/uploads/2023/03/Mentor-mentee-1-1024x683.png"" alt="""" class=""wp-image-12"" width=""423"" height=""282""/></figure>
<!-- /wp:image -->

<!-- wp:latest-posts /-->

<!-- wp:latest-posts /-->",Home,"",inherit,closed,closed,"",2-revision-v1,"","",2023-04-01 23:38:44,2023-04-01 23:38:44,"",2,https://michaelkentburns.com/?p=43,"0",revision,"","0"
47,1,2023-04-03 16:21:05,2023-04-03 16:21:05,"<!-- wp:image {""align"":""right"",""id"":12,""width"":410,""height"":273,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image alignright size-large is-resized""><img src=""https://michaelkentburns.com/wp-content/uploads/2023/03/Mentor-mentee-1-1024x683.png"" alt="""" class=""wp-image-12"" width=""410"" height=""273""/></figure>
<!-- /wp:image -->

<!-- wp:latest-posts {""align"":""center""} /-->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",Home,"",inherit,closed,closed,"",2-revision-v1,"","",2023-04-03 16:21:05,2023-04-03 16:21:05,"",2,https://michaelkentburns.com/?p=47,"0",revision,"","0"
48,1,2023-04-03 16:50:17,2023-04-03 16:50:17,"<!-- wp:image {""align"":""right"",""id"":12,""width"":410,""height"":273,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image alignright size-large is-resized""><img src=""https://michaelkentburns.com/wp-content/uploads/2023/03/Mentor-mentee-1-1024x683.png"" alt="""" class=""wp-image-12"" width=""410"" height=""273""/></figure>
<!-- /wp:image -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Software development freelancing...</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>There are many locations around the globe that are hotspots for software development.   If you happen to live in one of those places, jobs can come looking for you.   But there are many places around the world that have little or no jobs in this field.  In those places you need some extra skills to get and keep work, but it can be done.  This site is a place to find help and to build community of fellow developers.</p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">Developing your skills</h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>While traditional full time employment brings a degree of long term job security, freelancers need to keep their current skills fresh in order to stay relevant.  High tech work is constantly changing with new fields opening up almost daily.  Those new fields often have a higher demand for skilled individuals.  Being willing and able to add new leading edge skills will increase your chances to find work and will often pay much better.  </p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":4} -->
<h4 class=""wp-block-heading"">Front end web</h4>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>The World Wide Web is a rapidly evolving place, and it is a challenging field to stay fresh.   Sometimes there are dramatic shifts in interactive tech.</p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":4} -->
<h4 class=""wp-block-heading"">Back end web</h4>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Back end technologies don't change as fast as front end, but..</p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":4} -->
<h4 class=""wp-block-heading"">Full stack</h4>
<!-- /wp:heading -->

<!-- wp:heading {""level"":4} -->
<h4 class=""wp-block-heading"">Working globally</h4>
<!-- /wp:heading -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Building your brand</h2>
<!-- /wp:heading -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Finding work</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Latest Posts</h2>
<!-- /wp:heading -->

<!-- wp:latest-posts {""align"":""center""} /-->",Home,"",inherit,closed,closed,"",2-revision-v1,"","",2023-04-03 16:50:17,2023-04-03 16:50:17,"",2,https://michaelkentburns.com/?p=48,"0",revision,"","0"
49,1,2023-04-03 18:34:12,2023-04-03 18:34:12,"<!-- wp:paragraph -->
<p>Front end, or<a href=""https://en.wikipedia.org/wiki/Front-end_web_development""> front-end web development</a> refers to the skills and technology related to building pages and applications that run in a web browser.   </p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">Skills</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>There are a number of skills to learn in order to be a typical web designer.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Almost all of them can be learned at a number of mentor sites.  One of which is <a href=""https://www.frontendmentor.io"">FrontendMentor</a>.  That site (and others like it) have a wealth of information and tutorials that teach you the fundamentals and details of all of these skills.   After reading this page and exploring FrontendMentor some, I recommend you try one of their challenges yourself.     </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Looking ahead, in our page on <a href=""https://michaelkentburns.com/index.php/work-globally/"" data-type=""page"" data-id=""59"">Work globally…</a> there is a challenge to do one of the FrontendMentor challenges and capture your process and final work in a GitHub repository that you can show off what you have learned.   Keep an eye out for that, as it is a very important step in your professional development. </p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">HTML - Hyper Text Markup Language</h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p><a href=""https://en.wikipedia.org/wiki/HTML"">HTML</a> is a rich markup language which can be viewed and coded in a simple text editing program.   It consists of the text to be presented interspersed with HTML markup tags that specify how that text should be displayed.   The filename usually ends in either .htm or .html to indicated that it can be displayed in a web browser.  The HTML markup standards have been around since the beginning of the <a href=""https://en.wikipedia.org/wiki/World_Wide_Web"">World Wide Web.</a>  </p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">HTML5</h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p><a href=""https://en.wikipedia.org/wiki/HTML5"">HTML5</a> is simply the 5th major revision of the HTML standards that added significant modern features that make some web pages very dynamic. </p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">CSS - Cascading Style Sheets</h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p><a href=""https://en.wikipedia.org/wiki/CSS"">CSS</a> is a speciality language for styling text and graphics.   While simple HTML can be coded to create the desired look and layout it can be extremely tedious to do so on a large scale.   If you are not consistent then the look and feel will be inconsistent.  Furthermore, if you decide to change the way your site looks then you will have a monstrous job to adjust all of the tags from start to finish.   The intent of CSS is that the raw HTML page should contain the content only.   A single reference in the header of the page is made to a .css file that contains the styling directives.   If you choose to change the look and feel, then you can code a new css file and change the reference to point to the new one.    A further refinement of that idea is with a content management system (CMS) that stores the content in a database.  But, that is another subject for another day.</p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">JavaScript - A procedural programming language for web pages.</h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p><a href=""https://en.wikipedia.org/wiki/Javascript"">JavaScript</a> is a programming language inspired by Java that is meant to run inside a web page.   All of the actual work is performed by the web browser itself. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>As discussed above, all of the above technologies can run on any computer with a web browser.  The HTML, CSS files and any embedded JavaScript code can be contained in a text file in a folder on the local computer.   You can test this yourself by creating a simple web page in a text editor (Notepad or TextEdit) and storing it on your hard drive.  Cut and paste this in your favorite text editor into a file called HelloWorld.htm:</p>
<!-- /wp:paragraph -->

<!-- wp:code -->
<pre class=""wp-block-code""><code>&lt;HTML&gt;
&lt;H1&gt;Hello World!&lt;/H1&gt;
&lt;/HTML&gt;</code></pre>
<!-- /wp:code -->

<!-- wp:paragraph -->
<p>Then using your file browser (Windows explorer or Mac Finder) to locate that file and open it as you would any other document. </p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":3} -->
<h3 class=""wp-block-heading"">HTTP - Hypertext Transport Protocol</h3>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>Sometimes, that is all that is needed.  However, that does not make any use of the internet or the World Wide Web.   The ""World Wide"" part of the Web indicates that computers all over the world that are connected to the internet can work together to present a very dynamic universe of information and entertainment.    In order to connect your local computer to any web page in the World Wide Web you simply enter a web address such as <a href=""http://MichaelKentBurns.com/HelloWorld.htm"">http://MichaelKentBurns.com/HelloWorld.htm</a> into the search or address bar of your browser.   The first four characters stand for HyperText Transport Protocol.  After that the ':' indicates the beginning of the location of the resource which usually starts with '//' followed by the name of the resource.   Try it yourself.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>What happened when you pressed return after that address is that your browser used that resource information to find the appropriate web server somewhere in the world (MichaelKentBurns.com) and request a specific page (HelloWorld.htm).  A web server program running on that computer located the file for that page and other associated information and sent it back to your browser running on your computer.  Your browser then formatted it according to the HTML rules and you then see the results.   </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>The details of that is for the next page (<a href=""https://michaelkentburns.com/index.php/back-end-web/"">Back end web</a>).</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",Front end web,"",publish,closed,closed,"",front-end-web,"","",2024-02-16 16:51:24,2024-02-16 16:51:24,"","0",https://michaelkentburns.com/?page_id=49,"0",page,"","0"
